customer_id,gender,age,married,number_of_dependents,city,zip_code,latitude,longitude,population,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,churn_reason,age_group
3074-GQWYX,Male,30,No,0,San Diego,92117,32.825086,-117.199424,51213,0,5,No offer,Yes,46.88,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,357.75,0.0,0.0,234.4,592.15,2.0,Churned,Yes,87.0,3520.0,Competitor,Competitor made better offer,Middle age
6845-RGTYS,Female,29,Yes,0,San Diego,92117,32.825086,-117.199424,51213,1,47,No offer,Yes,2.87,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,4533.7,0.0,0.0,134.89,4668.59,1.0,Churned,Yes,80.0,4622.0,Competitor,Competitor made better offer,Under 30
8861-HGGKB,Female,57,No,0,San Diego,92117,32.825086,-117.199424,51213,0,10,No offer,Yes,17.65,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.45,830.85,0.0,0.0,176.5,1007.35,2.0,Churned,Yes,80.0,5699.0,Competitor,Competitor made better offer,Middle age
7065-YUNRY,Female,28,No,0,San Diego,92117,32.825086,-117.199424,51213,0,1,No offer,Yes,39.94,No,Yes,Cable,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0.0,0.0,39.94,85.24,1.0,Churned,Yes,69.0,3049.0,Competitor,Competitor made better offer,Under 30
7694-VLBWQ,Male,61,Yes,0,Coronado,92118,32.68674,-117.186612,24093,4,67,Offer A,Yes,8.18,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,104.1,7040.85,0.0,0.0,548.06,7588.91,2.0,Churned,Yes,74.0,4857.0,Dissatisfaction,Product dissatisfaction,Middle age
6481-OGDOO,Male,31,Yes,0,San Diego,92129,32.961064,-117.134917,47224,1,67,Offer A,Yes,30.75,No,Yes,Fiber Optic,5,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.6,6056.15,0.0,0.0,2060.25,8116.4,1.0,Churned,Yes,73.0,4394.0,Competitor,Competitor made better offer,Middle age
3753-TSEMP,Female,21,Yes,0,San Diego,92139,32.677716,-117.047666,36351,1,15,No offer,Yes,12.27,No,Yes,Fiber Optic,76,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.15,1390.6,0.0,0.0,184.05,1574.65,1.0,Churned,Yes,79.0,2524.0,Dissatisfaction,Product dissatisfaction,Under 30
8305-VHZBZ,Male,55,No,0,San Diego,92154,32.578103,-117.012975,68776,0,1,No offer,Yes,13.27,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.2,20.2,0.0,0.0,13.27,33.47,1.0,Churned,Yes,92.0,4325.0,Price,Long distance charges,Middle age
9172-JITSM,Female,47,Yes,0,Palm Desert,92211,33.762759,-116.324817,19702,1,26,No offer,Yes,15.37,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,2361.8,0.0,0.0,399.62,2761.42,1.0,Churned,Yes,75.0,2641.0,Other,Don't know,Middle age
6298-QDFNH,Male,48,No,0,Banning,92220,33.936298,-116.849577,25859,0,22,No offer,Yes,19.19,Yes,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,1730.35,0.0,0.0,422.18,2152.53,1.0,Churned,Yes,68.0,4718.0,Dissatisfaction,Product dissatisfaction,Middle age
6173-ITPWD,Male,26,Yes,0,Heber,92249,32.730583,-115.501083,3535,1,47,Offer B,Yes,17.54,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,4065.0,0.0,140.0,824.38,5029.38,1.0,Churned,Yes,91.0,2516.0,Dissatisfaction,Product dissatisfaction,Under 30
9734-UYXQI,Female,27,No,0,Fallbrook,92028,33.362575,-117.299644,42239,0,2,No offer,Yes,24.83,Yes,Yes,Cable,52,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.4,106.55,0.0,0.0,49.66,156.20999999999998,1.0,Churned,Yes,90.0,5115.0,Competitor,Competitor made better offer,Under 30
2189-UXTKY,Female,27,Yes,0,La Quinta,92253,33.695532,-116.310571,23971,1,22,No offer,Yes,13.11,Yes,Yes,DSL,51,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,1742.75,0.0,0.0,288.42,2031.17,1.0,Churned,Yes,91.0,3410.0,Dissatisfaction,Product dissatisfaction,Under 30
4958-GZWIY,Male,61,Yes,0,North Palm Springs,92258,33.906496,-116.569499,732,1,7,No offer,Yes,5.13,No,Yes,DSL,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.7,340.25,0.0,0.0,35.91,376.16,2.0,Churned,Yes,91.0,2984.0,Other,Don't know,Middle age
6356-ELRKD,Female,29,No,0,Rancho Mirage,92270,33.763678,-116.429928,12465,0,1,No offer,Yes,6.67,No,Yes,Fiber Optic,27,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,95.6,0.0,0.0,6.67,102.27,2.0,Churned,Yes,79.0,4091.0,Other,Don't know,Under 30
8624-GIOUT,Female,40,No,0,Seeley,92273,32.790282,-115.689559,1632,0,49,Offer B,Yes,35.87,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.75,2934.3,0.0,0.0,1757.63,4691.93,1.0,Churned,Yes,78.0,6006.0,Other,Don't know,Middle age
3177-LASXD,Female,43,No,0,Westmorland,92281,33.03679,-115.60503,2388,0,1,No offer,Yes,40.4,No,Yes,Cable,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,71.35,71.35,0.0,0.0,40.4,111.75,3.0,Churned,Yes,77.0,2619.0,Dissatisfaction,Poor expertise of phone support,Middle age
4897-QSUYC,Female,42,No,0,Amboy,92304,34.559882,-115.637164,42,0,1,Offer E,Yes,21.59,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.15,20.15,0.0,0.0,21.59,41.74,3.0,Churned,Yes,86.0,4939.0,Attitude,Attitude of support person,Middle age
1084-UQCHV,Male,35,No,0,Angelus Oaks,92305,34.1678,-116.86433,301,0,1,Offer E,Yes,27.97,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,69.75,0.0,0.0,27.97,97.72,2.0,Churned,Yes,66.0,2901.0,Attitude,Attitude of support person,Middle age
2955-BJZHG,Male,41,Yes,0,Apple Valley,92308,34.424926,-117.184503,28819,1,17,No offer,Yes,16.61,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.85,1400.85,0.0,0.0,282.37,1683.2199999999998,1.0,Churned,Yes,77.0,5174.0,Competitor,Competitor had better devices,Middle age
3806-DXQOM,Female,47,No,0,Baker,92309,35.28952,-116.092214,904,0,4,Offer E,No,0.0,No,Yes,DSL,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,33.65,137.85,0.0,0.0,0.0,137.85,2.0,Churned,Yes,95.0,2563.0,Attitude,Attitude of service provider,Middle age
9300-RENDD,Male,56,No,0,Cedar Glen,92321,34.255203,-117.175654,455,0,1,Offer E,Yes,3.13,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,79.95,0.0,0.0,3.13,83.08,3.0,Churned,Yes,91.0,4815.0,Attitude,Attitude of support person,Middle age
0761-AETCS,Female,58,No,0,Colton,92324,34.030915,-117.273201,52202,0,1,Offer E,Yes,25.62,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.3,19.3,0.0,0.0,25.62,44.92,2.0,Churned,Yes,92.0,3236.0,Attitude,Attitude of support person,Middle age
2153-MREFK,Female,55,Yes,0,Fawnskin,92333,34.274846,-116.937581,414,1,37,No offer,Yes,30.16,Yes,Yes,Fiber Optic,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.2,3754.6,0.0,0.0,1115.92,4870.52,1.0,Churned,Yes,79.0,3599.0,Attitude,Attitude of support person,Middle age
3106-ULWFW,Female,32,Yes,0,Fontana,92337,34.049671,-117.468896,29847,0,8,Offer E,Yes,26.41,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,627.4,0.0,0.0,211.28,838.68,1.0,Churned,Yes,95.0,2887.0,Competitor,Competitor had better devices,Middle age
0925-VYDLG,Female,40,No,0,Ludlow,92338,34.702766,-116.093376,23,0,3,No offer,Yes,17.87,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,242.0,0.0,0.0,53.61,295.61,3.0,Churned,Yes,83.0,5898.0,Attitude,Attitude of service provider,Middle age
4349-GFQHK,Male,30,No,0,Mentone,92359,34.103578,-117.04054,7324,0,1,Offer E,Yes,25.39,Yes,Yes,DSL,52,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.35,54.35,0.0,0.0,25.39,79.74000000000001,3.0,Churned,Yes,87.0,4212.0,Attitude,Attitude of service provider,Middle age
7802-EFKNY,Male,37,Yes,0,Redlands,92374,34.064073,-117.166158,36675,1,5,Offer E,No,0.0,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,100.4,0.0,0.0,0.0,100.4,1.0,Churned,Yes,79.0,5865.0,Competitor,Competitor had better devices,Middle age
8035-BUYVG,Male,39,Yes,0,Running Springs,92382,34.186211,-117.07683,5395,1,40,Offer B,No,0.0,No,Yes,DSL,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,1716.45,0.0,0.0,0.0,1716.45,1.0,Churned,Yes,67.0,5422.0,Attitude,Attitude of support person,Middle age
9787-XVQIU,Male,38,No,0,Sugarloaf,92386,34.243088,-116.830015,1834,0,1,Offer E,Yes,39.44,Yes,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.3,75.3,0.0,0.0,39.44,114.74,3.0,Churned,Yes,91.0,3596.0,Attitude,Attitude of support person,Middle age
8945-MUQUF,Male,22,No,0,Fallbrook,92028,33.362575,-117.299644,42239,0,51,Offer B,Yes,44.77,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,4837.6,0.0,0.0,2283.27,7120.870000000001,3.0,Churned,Yes,94.0,5074.0,Competitor,Competitor made better offer,Under 30
3023-GFLBR,Female,63,Yes,0,San Bernardino,92408,34.084909,-117.258107,12149,1,33,No offer,Yes,14.34,Yes,Yes,Fiber Optic,28,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,86.15,2745.7,0.0,0.0,473.22,3218.92,2.0,Churned,Yes,66.0,3336.0,Attitude,Attitude of service provider,Middle age
0524-IAVZO,Female,25,Yes,0,Anza,92539,33.527605,-116.666551,3745,1,30,Offer C,Yes,4.82,Yes,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2624.25,0.0,0.0,144.60000000000002,2768.85,2.0,Churned,Yes,90.0,3698.0,Other,Don't know,Under 30
2737-YNGYW,Female,29,No,0,Hemet,92543,33.739415,-116.968339,29687,0,2,Offer E,Yes,33.89,No,Yes,Fiber Optic,41,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.55,184.1,0.0,0.0,67.78,251.88,3.0,Churned,Yes,69.0,2856.0,Attitude,Attitude of support person,Under 30
5159-YFPKQ,Female,37,No,0,Moreno Valley,92551,33.88274,-117.224878,22983,0,2,Offer E,Yes,24.31,No,Yes,Fiber Optic,16,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,160.75,0.0,0.0,48.62,209.37,1.0,Churned,Yes,91.0,5270.0,Competitor,Competitor had better devices,Middle age
7927-AUXBZ,Female,45,No,0,Sun City,92586,33.707483,-117.200006,18161,0,30,Offer C,Yes,9.34,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,2555.9,0.0,0.0,280.2,2836.1,2.0,Churned,Yes,76.0,4417.0,Attitude,Attitude of support person,Middle age
7619-ODSGN,Male,63,Yes,2,Foothill Ranch,92610,33.698728,-117.67768,10936,1,24,Offer C,Yes,17.27,Yes,Yes,DSL,18,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.75,1338.15,0.0,0.0,414.48,1752.63,1.0,Churned,Yes,90.0,5699.0,Attitude,Attitude of support person,Middle age
2514-GINMM,Male,60,No,0,Dana Point,92629,33.477923,-117.705314,27730,0,1,Offer E,Yes,48.97,No,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,79.5,0.0,0.0,48.97,128.47,2.0,Churned,Yes,92.0,4490.0,Attitude,Attitude of service provider,Middle age
2659-VXMWZ,Male,58,Yes,0,Newport Coast,92657,33.603282,-117.821841,5597,0,67,Offer A,Yes,29.24,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.3,7482.1,0.0,0.0,1959.08,9441.18,3.0,Churned,Yes,85.0,4146.0,Attitude,Attitude of support person,Middle age
4285-GYRQC,Female,63,Yes,0,Newport Beach,92662,33.606336,-117.893042,3124,1,7,Offer E,Yes,44.66,No,Yes,Fiber Optic,26,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,587.1,0.0,0.0,312.62,899.72,2.0,Churned,Yes,89.0,3344.0,Attitude,Attitude of support person,Middle age
8337-MSSXB,Female,64,No,0,Trabuco Canyon,92679,33.631119,-117.567346,32268,0,14,No offer,Yes,29.3,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.3,1180.95,0.0,10.0,410.2,1601.15,2.0,Churned,Yes,74.0,3677.0,Attitude,Attitude of service provider,Middle age
8182-BJDSI,Female,56,No,0,Santa Ana,92705,33.766004,-117.786763,44117,0,28,Offer C,Yes,30.28,Yes,Yes,Fiber Optic,30,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,2625.55,0.0,0.0,847.84,3473.3900000000003,1.0,Churned,Yes,90.0,2468.0,Attitude,Attitude of service provider,Middle age
2482-CZGBB,Male,41,No,0,Anaheim,92804,33.818,-117.974404,81333,0,10,No offer,Yes,27.28,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.0,740.0,0.0,0.0,272.8,1012.8,1.0,Churned,Yes,67.0,3156.0,Competitor,Competitor had better devices,Middle age
0866-QLSIR,Female,53,No,0,Garden Grove,92843,33.764018,-117.931507,43491,0,34,Offer C,Yes,34.41,Yes,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4,2088.75,0.0,0.0,1169.9399999999998,3258.69,2.0,Churned,Yes,75.0,5189.0,Attitude,Attitude of support person,Middle age
7181-BQYBV,Female,52,Yes,0,Garden Grove,92845,33.782955,-118.026456,15878,1,1,No offer,Yes,25.88,Yes,Yes,Fiber Optic,9,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.45,102.45,0.0,0.0,25.88,128.33,1.0,Churned,Yes,85.0,4811.0,Attitude,Attitude of service provider,Middle age
6204-IEUXJ,Female,30,No,0,Yorba Linda,92886,33.897253,-117.792202,39458,0,3,Offer E,Yes,40.67,No,Yes,Fiber Optic,58,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.1,217.55,0.0,0.0,122.01,339.56,3.0,Churned,Yes,65.0,4330.0,Attitude,Attitude of service provider,Middle age
4529-CKBCL,Female,51,No,0,Ventura,93001,34.360261,-119.306383,32899,0,2,Offer E,Yes,49.79,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.2,146.05,0.0,10.0,99.58,255.63,2.0,Churned,Yes,85.0,4381.0,Attitude,Attitude of service provider,Middle age
2506-CLAKW,Female,20,No,0,Ventura,93003,34.279221,-119.221437,46894,0,6,Offer E,Yes,20.26,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.15,567.45,0.0,0.0,121.56,689.01,1.0,Churned,Yes,80.0,3578.0,Attitude,Attitude of support person,Under 30
1583-IHQZE,Male,60,No,0,Camarillo,93010,34.227846,-119.079903,42853,0,12,No offer,Yes,16.45,Yes,Yes,Cable,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,112.95,1384.75,0.0,0.0,197.4,1582.15,2.0,Churned,Yes,90.0,3965.0,Attitude,Attitude of support person,Middle age
0151-ONTOV,Female,43,No,0,Moorpark,93021,34.312945,-118.858169,32984,0,1,Offer E,Yes,39.81,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0.0,39.81,110.71,1.0,Churned,Yes,78.0,4739.0,Competitor,Competitor had better devices,Middle age
0320-JDNQG,Male,28,Yes,0,Oxnard,93035,34.18454,-119.224666,25322,1,23,No offer,Yes,37.95,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,2331.3,0.0,0.0,872.85,3204.15,1.0,Churned,Yes,83.0,3425.0,Other,Don't know,Under 30
7180-PISOG,Male,41,Yes,0,Piru,93040,34.432843,-118.730106,1459,0,1,No offer,Yes,36.44,Yes,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,74.5,0.0,0.0,36.44,110.94,3.0,Churned,Yes,75.0,5554.0,Attitude,Attitude of service provider,Middle age
3571-RFHAR,Male,60,No,0,Santa Paula,93060,34.402343,-119.094824,32511,0,65,Offer B,Yes,9.36,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.15,6941.2,0.0,140.0,608.4,7689.599999999999,2.0,Churned,Yes,91.0,6001.0,Attitude,Attitude of support person,Middle age
9578-VRMNM,Female,48,No,0,Summerland,93067,34.420998,-119.60137,576,0,16,No offer,Yes,47.45,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,65.2,1043.35,0.0,0.0,759.2,1802.55,1.0,Churned,Yes,73.0,4722.0,Competitor,Competitor had better devices,Middle age
6140-QNRQQ,Male,42,No,0,Santa Barbara,93103,34.438581,-119.685368,20893,0,1,Offer E,Yes,17.27,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,71.55,0.0,0.0,17.27,88.82,1.0,Churned,Yes,91.0,5739.0,Competitor,Competitor had better devices,Middle age
4307-KTUMW,Male,27,Yes,0,Santa Barbara,93108,34.457541,-119.631072,12741,1,53,Offer B,Yes,31.24,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.9,5029.2,0.0,0.0,1655.72,6684.92,1.0,Churned,Yes,68.0,5543.0,Attitude,Attitude of service provider,Under 30
7470-MCQTK,Female,42,Yes,0,Alpaugh,93201,35.869626,-119.498771,1054,1,13,No offer,No,0.0,No,Yes,DSL,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.75,633.4,0.0,0.0,0.0,633.4,2.0,Churned,Yes,86.0,2655.0,Attitude,Attitude of support person,Middle age
7488-MXJIV,Female,63,No,0,Armona,93202,36.315979,-119.710852,2872,0,4,Offer E,Yes,43.32,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.65,321.65,0.0,10.0,173.28,504.93,1.0,Churned,Yes,96.0,3223.0,Competitor,Competitor had better devices,Middle age
2027-FECZV,Male,44,No,0,Bodfish,93205,35.523991,-118.400432,1954,0,12,No offer,Yes,25.19,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.7,1253.9,0.0,0.0,302.28000000000003,1556.18,2.0,Churned,Yes,92.0,2406.0,Attitude,Attitude of support person,Middle age
2672-DZUOY,Male,46,No,0,Buttonwillow,93206,35.451402,-119.488413,2078,0,1,Offer E,No,0.0,No,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,25.15,0.0,0.0,0.0,25.15,1.0,Churned,Yes,91.0,5386.0,Competitor,Competitor had better devices,Middle age
3870-MQAMG,Female,21,Yes,0,Camp Nelson,93208,36.057458,-118.591951,191,1,54,Offer B,Yes,2.18,Yes,Yes,Fiber Optic,71,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.35,5893.15,0.0,0.0,117.72,6010.87,1.0,Churned,Yes,90.0,6189.0,Competitor,Competitor had better devices,Under 30
4800-CZMPC,Female,24,Yes,0,Delano,93215,35.772244,-119.209689,37280,1,48,Offer B,Yes,6.36,Yes,Yes,Fiber Optic,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.25,5037.55,0.0,0.0,305.28000000000003,5342.83,1.0,Churned,Yes,71.0,4736.0,Attitude,Attitude of service provider,Under 30
7377-DMMRI,Male,35,No,0,Exeter,93221,36.301689,-119.018233,13333,0,2,Offer E,Yes,13.73,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.8,92.45,0.0,0.0,27.46,119.91,1.0,Churned,Yes,89.0,4134.0,Attitude,Attitude of support person,Middle age
8949-JTMAY,Female,49,No,0,Mc Kittrick,93251,35.38381,-119.730885,302,0,29,Offer C,Yes,27.75,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,0.0,0.0,804.75,3737.95,1.0,Churned,Yes,72.0,5144.0,Competitor,Competitor had better devices,Middle age
3211-ILJTT,Male,35,Yes,0,Taft,93268,35.184837,-119.402525,14937,1,17,No offer,Yes,13.68,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,1214.05,0.0,0.0,232.56,1446.61,1.0,Churned,Yes,67.0,4469.0,Competitor,Competitor had better devices,Middle age
5103-MHMHY,Female,49,No,1,Los Osos,93402,35.279984,-120.824288,14859,0,1,Offer E,Yes,46.17,No,Yes,Cable,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.95,45.95,0.0,0.0,46.17,92.12,1.0,Churned,Yes,82.0,4563.0,Competitor,Competitor had better devices,Middle age
0235-KGSLC,Female,45,No,0,Buellton,93427,34.631362,-120.238218,4644,0,1,Offer E,Yes,33.34,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0.0,0.0,33.34,118.89,2.0,Churned,Yes,86.0,3967.0,Other,Moved,Middle age
2884-GBPFB,Female,61,Yes,0,Morro Bay,93442,35.369553,-120.763864,10909,4,35,Offer C,Yes,10.43,No,Yes,Fiber Optic,4,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,0.0,80.0,365.05,2861.6000000000004,3.0,Churned,Yes,79.0,5413.0,Other,Moved,Middle age
5136-KCKGI,Female,22,Yes,0,Templeton,93465,35.536115,-120.739231,7918,1,33,Offer C,Yes,41.61,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,103.7,3467.0,0.0,0.0,1373.13,4840.13,2.0,Churned,Yes,76.0,4461.0,Competitor,Competitor had better devices,Under 30
3722-WPXTK,Male,23,No,0,Benton,93512,37.653947,-118.231443,340,0,1,No offer,Yes,14.26,No,Yes,Fiber Optic,46,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,88.35,0.0,0.0,14.26,102.61,1.0,Churned,Yes,72.0,4254.0,Competitor,Competitor offered higher download speeds,Under 30
2929-ERCFZ,Female,22,Yes,0,Independence,93526,36.869584,-118.189241,734,1,8,Offer E,Yes,38.83,No,Yes,Fiber Optic,76,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,777.3,0.0,0.0,310.64,1087.94,1.0,Churned,Yes,80.0,2939.0,Competitor,Competitor had better devices,Under 30
7548-SEPYI,Female,62,No,0,Temecula,92592,33.507255,-117.029473,46171,0,5,Offer E,Yes,32.12,No,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.45,0.0,0.0,160.6,673.0500000000001,2.0,Churned,Yes,74.0,5056.0,Competitor,Competitor made better offer,Middle age
8835-VSDSE,Female,28,Yes,0,San Diego,92129,32.961064,-117.134917,47224,1,2,Offer E,Yes,9.76,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,141.45,0.0,0.0,19.52,160.97,2.0,Churned,Yes,86.0,4559.0,Competitor,Competitor made better offer,Under 30
1623-NLDOT,Female,55,Yes,0,Lancaster,93534,34.727529,-118.153098,35109,1,42,Offer B,No,0.0,No,Yes,Cable,5,No,Yes,No,Yes,No,No,No,No,One Year,No,Mailed Check,33.55,1445.3,0.0,50.0,0.0,1495.3,2.0,Churned,Yes,82.0,2044.0,Competitor,Competitor had better devices,Middle age
5236-PERKL,Female,38,No,0,Pearblossom,93553,34.445239,-117.894868,1613,0,57,No offer,Yes,48.86,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.95,6465.0,0.0,0.0,2785.02,9250.02,1.0,Churned,Yes,89.0,4738.0,Competitor,Competitor offered higher download speeds,Middle age
