Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
1120-BMWUB,Female,36,No,No,No,No,0,United States,California,Los Angeles,90056,33.987945,-118.370442,8115,Q3,No,0,16,Offer D,Yes,6.86,No,Yes,DSL,8,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,53.9,834.15,0.0,40,109.76,983.91,3,Churned,Yes,65,5091,Other,Don't know
9124-LHCJQ,Female,22,Yes,No,No,No,0,United States,California,Los Angeles,90057,34.061918,-118.277939,44004,Q3,No,0,1,None,Yes,31.03,Yes,Yes,Fiber Optic,27,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.45,85.45,0.0,0,31.03,116.48,1,Churned,Yes,91,2318,Price,Price too high
2235-ZGKPT,Female,36,No,No,Yes,Yes,1,United States,California,Los Angeles,90062,34.003553,-118.308933,29299,Q3,Yes,1,4,None,Yes,12.88,Yes,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.85,239.55,0.0,0,51.52,291.07,1,Churned,Yes,90,5386,Dissatisfaction,Product dissatisfaction
3891-PUQOD,Female,40,No,No,No,Yes,3,United States,California,Los Angeles,90063,34.044271,-118.185237,55668,Q3,No,0,1,None,Yes,13.58,No,Yes,DSL,24,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.2,59.2,0.0,0,13.58,72.78,1,Churned,Yes,65,5020,Dissatisfaction,Service dissatisfaction
0689-NKYLF,Male,42,No,No,No,No,0,United States,California,Los Angeles,90066,34.002028,-118.430656,55204,Q3,No,0,13,Offer D,Yes,35.4,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0.0,0,460.2,1520.8,2,Churned,Yes,86,4028,Attitude,Attitude of support person
3658-KIBGF,Female,19,Yes,No,No,No,0,United States,California,Los Angeles,90068,34.137411,-118.328915,21728,Q3,No,0,1,None,Yes,44.36,No,Yes,DSL,58,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.9,54.9,0.0,0,44.36,99.25999999999999,1,Churned,Yes,89,2833,Dissatisfaction,Network reliability
5519-YLDGW,Female,57,No,No,Yes,No,0,United States,California,Los Angeles,90071,34.052917,-118.255178,21,Q3,Yes,1,21,Offer D,Yes,1.21,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.9,2254.2,0.0,0,25.41,2279.6099999999997,1,Churned,Yes,91,3769,Dissatisfaction,Limited range of services
4946-EDSEW,Female,35,No,No,Yes,Yes,3,United States,California,Compton,90221,33.885811,-118.206459,51387,Q3,Yes,1,11,Offer D,Yes,29.01,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.25,180.3,0.0,0,319.11,499.41,1,Churned,Yes,69,5638,Attitude,Attitude of support person
8185-UPYBR,Male,33,No,No,Yes,No,0,United States,California,Hermosa Beach,90254,33.86532,-118.396336,18693,Q3,Yes,4,6,None,Yes,21.23,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,438.0,0.0,0,127.38,565.38,1,Churned,Yes,88,5838,Dissatisfaction,Product dissatisfaction
4585-HETAI,Female,25,Yes,No,Yes,No,0,United States,California,Huntington Park,90255,33.97803,-118.217141,78114,Q3,Yes,5,4,None,Yes,48.48,No,Yes,Fiber Optic,58,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.75,325.45,0.0,0,193.92,519.37,1,Churned,Yes,83,5026,Dissatisfaction,Service dissatisfaction
7526-BEZQB,Male,39,No,No,No,No,0,United States,California,Lawndale,90260,33.88856,-118.351813,33300,Q3,No,0,12,Offer D,Yes,44.71,Yes,Yes,Cable,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1148.1,0.0,0,536.52,1684.62,1,Churned,Yes,89,2577,Attitude,Attitude of support person
4951-UKAAQ,Female,30,No,No,No,No,0,United States,California,Inglewood,90302,33.975332,-118.355252,30779,Q3,No,0,4,None,Yes,48.32,Yes,Yes,Fiber Optic,51,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.95,355.2,0.0,40,193.28,588.48,1,Churned,Yes,72,5948,Dissatisfaction,Network reliability
2108-YKQTY,Female,42,No,No,No,No,0,United States,California,Santa Monica,90403,34.031529,-118.491156,23559,Q3,No,0,4,None,Yes,9.81,No,Yes,DSL,30,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,151.3,0.0,0,39.24,190.54000000000002,3,Churned,Yes,90,4930,Other,Don't know
4918-QLLIW,Male,23,Yes,No,No,No,0,United States,California,Santa Monica,90405,34.005439,-118.477507,26099,Q3,No,0,3,None,Yes,47.68,No,Yes,DSL,82,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,53.4,188.7,0.0,0,143.04,331.74,2,Churned,Yes,65,2755,Other,Don't know
1625-JAIIY,Female,42,No,No,Yes,No,0,United States,California,Torrance,90505,33.807882,-118.347957,34873,Q3,Yes,1,68,None,Yes,44.24,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83.0,5685.8,0.0,0,3008.32,8694.12,1,Churned,Yes,86,4714,Dissatisfaction,Product dissatisfaction
2947-DOMLJ,Male,47,No,No,No,Yes,2,United States,California,Buena Park,90621,33.874224,-117.993368,33528,Q3,No,0,1,None,Yes,11.86,No,Yes,Cable,13,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.6,50.6,0.0,0,11.86,62.46,1,Churned,Yes,82,3677,Dissatisfaction,Service dissatisfaction
4112-LUEIZ,Male,55,No,No,No,No,0,United States,California,La Palma,90623,33.850504,-118.039892,15505,Q3,No,0,10,Offer D,Yes,12.78,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,863.1,0.0,0,127.8,990.9,3,Churned,Yes,84,4206,Attitude,Attitude of support person
4510-HIMLV,Male,50,No,No,No,No,0,United States,California,La Habra,90631,33.940619,-117.9513,67354,Q3,No,0,1,None,Yes,22.86,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,69.8,0.0,10,22.86,102.66,2,Churned,Yes,90,4154,Dissatisfaction,Network reliability
2430-USGXP,Male,44,No,No,Yes,No,0,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,16271,Q3,Yes,1,24,None,Yes,34.62,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.05,2391.8,0.0,0,830.8799999999999,3222.6800000000003,1,Churned,Yes,66,4766,Price,Lack of affordable download/upload speed
5955-ERIHD,Male,53,No,No,Yes,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,Yes,1,18,Offer D,Yes,31.49,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,1687.95,0.0,0,566.8199999999999,2254.77,1,Churned,Yes,72,2206,Price,Long distance charges
5949-EBSQK,Male,44,No,No,Yes,Yes,1,United States,California,Sunset Beach,90742,33.719221,-118.073596,1107,Q3,Yes,4,4,None,Yes,27.24,No,Yes,DSL,21,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.45,229.55,0.0,0,108.96,338.51,2,Churned,Yes,83,2131,Price,Price too high
7274-RTAPZ,Male,20,Yes,No,No,No,0,United States,California,Long Beach,90804,33.783047,-118.1486,43467,Q3,No,0,1,Offer E,Yes,7.15,No,Yes,Fiber Optic,48,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.55,90.55,0.0,0,7.15,97.7,1,Churned,Yes,89,3898,Dissatisfaction,Product dissatisfaction
0311-UNPFF,Female,58,No,No,No,No,0,United States,California,Long Beach,90807,33.830099,-118.182239,31556,Q3,No,0,26,None,Yes,38.09,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.8,2274.35,0.0,50,990.3400000000001,3314.69,2,Churned,Yes,82,4910,Dissatisfaction,Service dissatisfaction
3834-XUIFC,Male,23,Yes,No,No,No,0,United States,California,Long Beach,90814,33.771612,-118.143866,19034,Q3,No,0,7,Offer E,Yes,18.83,Yes,Yes,Fiber Optic,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,602.55,0.0,0,131.81,734.3599999999999,1,Churned,Yes,86,3905,Attitude,Attitude of support person
7599-FKVXZ,Male,54,No,No,Yes,No,0,United States,California,South Pasadena,91030,34.110444,-118.156957,23984,Q3,Yes,1,42,None,Yes,2.41,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,4512.7,0.0,0,101.22,4613.92,1,Churned,Yes,93,2265,Other,Don't know
8229-TNIQA,Female,36,No,No,No,No,0,United States,California,Pasadena,91105,34.13946,-118.166649,10253,Q3,No,0,4,Offer E,Yes,39.9,No,Yes,Cable,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.3,196.95,0.0,0,159.6,356.54999999999995,2,Churned,Yes,91,3443,Other,Don't know
6221-AVQYL,Male,37,No,No,No,No,0,United States,California,Glendale,91203,34.153338,-118.262974,14493,Q3,No,0,2,None,Yes,2.96,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.25,131.05,0.0,0,5.92,136.97,1,Churned,Yes,78,2919,Price,Price too high
7743-EXURX,Male,47,No,No,Yes,Yes,1,United States,California,Glendale,91208,34.195386,-118.238508,16910,Q3,Yes,1,8,Offer E,Yes,3.85,No,Yes,DSL,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.05,415.05,0.0,0,30.8,445.85,1,Churned,Yes,77,3758,Dissatisfaction,Product dissatisfaction
5569-KGJHX,Female,63,No,No,Yes,No,0,United States,California,Canoga Park,91303,34.19829,-118.602203,23519,Q3,Yes,1,9,Offer E,Yes,14.21,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.35,754.65,0.0,50,127.89000000000001,932.54,3,Churned,Yes,95,2445,Dissatisfaction,Service dissatisfaction
7730-IUTDZ,Male,63,No,No,No,No,0,United States,California,Chatsworth,91311,34.294142,-118.603883,35325,Q3,No,0,43,None,Yes,34.0,No,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,3198.6,0.0,0,1462.0,4660.6,1,Churned,Yes,68,4673,Dissatisfaction,Network reliability
0426-TIRNE,Female,54,No,No,No,No,0,United States,California,Encino,91316,34.150354,-118.518292,27614,Q3,No,0,1,Offer E,Yes,15.51,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.9,20.9,0.0,0,15.51,36.41,3,Churned,Yes,90,5527,Dissatisfaction,Limited range of services
7587-RZNME,Male,23,Yes,No,No,No,0,United States,California,Valencia,91355,34.43987,-118.644609,24977,Q3,No,0,3,Offer E,Yes,48.84,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,123.65,0.0,0,146.52,270.17,3,Churned,Yes,91,4849,Price,Lack of affordable download/upload speed
0748-RDGGM,Male,38,No,No,Yes,No,0,United States,California,Tarzana,91356,34.157137,-118.548511,27424,Q3,Yes,1,70,None,Yes,39.63,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.5,7534.65,0.0,0,2774.1000000000004,10308.75,2,Churned,Yes,82,6136,Price,Long distance charges
3746-EUBYR,Male,63,No,No,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,Yes,1,1,Offer E,Yes,44.73,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,74.6,0.0,0,44.73,119.32999999999998,1,Churned,Yes,75,5861,Competitor,Competitor made better offer
2332-EFBJY,Male,35,No,No,No,No,0,United States,California,Sherman Oaks,91403,34.147149,-118.463365,22085,Q3,No,0,16,Offer D,Yes,5.74,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.7,342.4,0.0,0,91.84,434.24,1,Churned,Yes,82,3438,Price,Long distance charges
9474-PHLYD,Female,25,Yes,No,No,No,0,United States,California,Sherman Oaks,91423,34.146957,-118.432138,29387,Q3,No,0,15,Offer D,Yes,36.34,No,Yes,DSL,48,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,892.65,0.0,0,545.1,1437.75,1,Churned,Yes,68,5129,Dissatisfaction,Network reliability
2165-VOEGB,Female,23,Yes,No,No,No,0,United States,California,Burbank,91501,34.188339,-118.300942,18112,Q3,No,0,46,None,Yes,43.04,No,Yes,Fiber Optic,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,4822.85,0.0,0,1979.84,6802.6900000000005,2,Churned,Yes,91,3322,Other,Don't know
2219-MVUSO,Male,59,No,No,No,No,0,United States,California,Los Angeles,90028,34.099869,-118.326843,30568,Q3,No,0,8,None,Yes,35.53,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.15,438.4,0.0,0,284.24,722.64,2,Churned,Yes,91,3721,Other,Don't know
8914-RBTSB,Male,62,No,No,Yes,No,0,United States,California,Valley Village,91607,34.165783,-118.399795,27453,Q3,Yes,1,31,None,Yes,2.12,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,93.8,3019.5,0.0,50,65.72,3135.22,1,Churned,Yes,79,4115,Other,Don't know
0963-ZBDRN,Male,45,No,No,No,No,0,United States,California,Claremont,91711,34.127621,-117.717863,34716,Q3,No,0,32,None,Yes,25.21,No,Yes,Fiber Optic,26,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,3183.4,0.0,0,806.72,3990.12,3,Churned,Yes,93,3606,Attitude,Attitude of support person
7594-RQHXR,Female,20,Yes,No,No,No,0,United States,California,Covina,91722,34.097345,-117.906736,33817,Q3,No,0,1,Offer E,Yes,21.72,No,Yes,Fiber Optic,52,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,79.6,0.0,0,21.72,101.32,2,Churned,Yes,94,3108,Other,Deceased
6331-EWIEB,Male,49,No,No,No,No,0,United States,California,El Monte,91731,34.079934,-118.046695,30211,Q3,No,0,20,Offer D,Yes,1.36,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,1734.5,0.0,0,27.200000000000003,1761.7,2,Churned,Yes,92,2414,Other,Moved
5998-VVEJY,Male,34,No,No,No,No,0,United States,California,Glendora,91741,34.14649,-117.849815,24973,Q3,No,0,26,None,Yes,24.16,Yes,Yes,Fiber Optic,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.5,2088.8,0.0,0,628.16,2716.96,3,Churned,Yes,72,2729,Other,Moved
4317-VTEOA,Male,61,No,No,No,No,0,United States,California,Rowland Heights,91748,33.976753,-117.897367,46342,Q3,No,0,1,Offer E,Yes,43.03,No,Yes,DSL,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,50.75,0.0,0,43.03,93.78,2,Churned,Yes,93,5355,Competitor,Competitor had better devices
1670-SVOWZ,Female,57,No,No,Yes,No,0,United States,California,Mira Loma,91752,33.999992,-117.535395,18980,Q3,Yes,1,14,Offer D,Yes,7.62,No,Yes,Fiber Optic,3,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,89.65,1208.35,0.0,120,106.68,1435.03,1,Churned,Yes,91,2504,Competitor,Competitor had better devices
7541-YLXCL,Male,25,Yes,No,No,No,0,United States,California,Pomona,91767,34.083086,-117.737997,46626,Q3,No,0,36,None,Yes,26.51,No,Yes,Cable,85,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.4,2498.4,0.0,0,954.36,3452.76,1,Churned,Yes,71,5220,Other,Don't know
0260-ZDLGK,Female,50,No,No,No,Yes,2,United States,California,San Dimas,91773,34.102119,-117.815532,33878,Q3,No,0,9,None,Yes,35.49,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,72.9,651.4,0.0,0,319.41,970.81,1,Churned,Yes,65,3585,Competitor,Competitor made better offer
8722-NGNBH,Male,25,Yes,No,No,No,0,United States,California,Walnut,91789,34.018354,-117.85492,45118,Q3,No,0,5,None,No,0.0,No,Yes,Cable,59,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,40.0,223.45,0.0,0,0.0,223.45,1,Churned,Yes,80,3125,Competitor,Competitor had better devices
0133-BMFZO,Female,40,No,No,No,No,0,United States,California,Alhambra,91803,34.074736,-118.145959,30635,Q3,No,0,2,None,Yes,36.81,No,Yes,Fiber Optic,16,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0,73.62,255.27,2,Churned,Yes,94,3529,Competitor,Competitor offered higher download speeds
6128-CZOMY,Female,43,No,No,No,No,0,United States,California,Alpine,91901,32.827184,-116.703729,16486,Q3,No,0,1,None,Yes,36.99,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,36.99,82.64,2,Churned,Yes,78,4689,Competitor,Competitor offered higher download speeds
9540-JYROE,Male,30,No,No,No,No,0,United States,California,Bonita,91902,32.67117,-117.00232,17389,Q3,No,0,8,None,Yes,13.04,No,Yes,Fiber Optic,85,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.1,551.35,0.0,10,104.32,665.6700000000001,1,Churned,Yes,75,2899,Competitor,Competitor offered higher download speeds
3656-TKRVZ,Female,19,Yes,No,No,No,0,United States,California,Chula Vista,91910,32.636792,-117.054989,74025,Q3,No,0,3,None,Yes,1.24,No,Yes,DSL,52,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.35,165.2,0.0,0,3.7199999999999998,168.92,2,Churned,Yes,65,5787,Competitor,Competitor offered more data
1501-SGHBW,Male,34,No,No,No,No,0,United States,California,Guatay,91931,32.857946,-116.561917,796,Q3,No,0,2,None,Yes,19.52,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.85,81.0,0.0,0,39.04,120.03999999999999,1,Churned,Yes,81,3843,Competitor,Competitor made better offer
3208-YPIOE,Male,64,No,No,No,No,0,United States,California,La Mesa,91942,32.782501,-117.01611,24005,Q3,No,0,39,Offer C,Yes,36.17,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,3017.65,0.0,0,1410.63,4428.280000000001,3,Churned,Yes,96,4696,Competitor,Competitor made better offer
2612-RANWT,Female,24,Yes,No,No,No,0,United States,California,Mount Laguna,91948,32.830852,-116.444601,81,Q3,No,0,12,Offer D,Yes,30.54,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,1164.3,0.0,0,366.48,1530.78,2,Churned,Yes,96,3682,Price,Price too high
2933-FILNV,Female,53,No,No,Yes,Yes,3,United States,California,Carlsbad,92009,33.098018,-117.258203,43161,Q3,No,0,2,None,No,0.0,No,Yes,DSL,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.4,36.55,0.0,0,0.0,36.55,3,Churned,Yes,91,2635,Dissatisfaction,Lack of self-service on Website
9986-BONCE,Female,36,No,No,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,4,None,Yes,2.01,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.95,85.5,0.0,0,8.04,93.53999999999999,1,Churned,Yes,85,5822,Competitor,Competitor made better offer
4083-EUGRJ,Male,37,No,No,No,No,0,United States,California,Oceanside,92057,33.254497,-117.285879,46893,Q3,No,0,9,None,Yes,8.91,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,178.5,0.0,0,80.19,258.69,1,Churned,Yes,91,3361,Attitude,Attitude of support person
6410-LEFEN,Female,38,No,No,No,No,0,United States,California,San Diego,92108,32.774046,-117.142454,11650,Q3,No,0,9,None,Yes,15.62,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.15,416.45,0.0,0,140.57999999999998,557.03,1,Churned,Yes,73,3757,Dissatisfaction,Product dissatisfaction
3194-ORPIK,Female,59,No,No,Yes,No,0,United States,California,San Diego,92113,32.697098,-117.116587,47431,Q3,Yes,1,50,None,Yes,35.33,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.4,4116.15,0.0,0,1766.5,5882.65,1,Churned,Yes,80,5135,Competitor,Competitor had better devices
8816-VXNZD,Female,36,No,No,No,No,0,United States,California,Coronado,92118,32.68674,-117.186612,24093,Q3,No,0,1,None,Yes,5.94,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,75.1,0.0,0,5.94,81.03999999999999,2,Churned,Yes,83,4335,Dissatisfaction,Lack of self-service on Website
9378-FXTIZ,Female,50,No,No,Yes,No,0,United States,California,San Diego,92119,32.802959,-117.027095,21866,Q3,Yes,1,54,None,Yes,42.1,Yes,Yes,DSL,12,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,3715.65,0.0,0,2273.4,5989.05,3,Churned,Yes,95,4596,Dissatisfaction,Network reliability
1723-HKXJQ,Male,64,No,No,No,No,0,United States,California,San Diego,92120,32.807867,-117.060993,25569,Q3,No,0,42,None,Yes,18.79,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.75,4273.45,0.0,0,789.18,5062.63,2,Churned,Yes,66,5545,Other,Don't know
7825-GKXMW,Female,41,No,No,No,No,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,No,0,1,Offer E,Yes,22.11,No,Yes,DSL,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.8,45.8,0.0,10,22.11,77.91,1,Churned,Yes,78,5973,Competitor,Competitor made better offer
1240-KNSEZ,Male,63,No,No,No,No,0,United States,California,San Diego,92127,33.017518,-117.118456,20046,Q3,No,0,1,Offer E,Yes,40.83,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.1,20.1,0.0,0,40.83,60.93,3,Churned,Yes,95,4933,Price,Long distance charges
0836-SEYLU,Male,64,No,No,Yes,No,0,United States,California,San Diego,92128,33.000269,-117.072093,42733,Q3,Yes,2,9,Offer E,No,0.0,No,Yes,DSL,26,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,40.65,328.95,0.0,0,0.0,328.95,1,Churned,Yes,91,4800,Competitor,Competitor had better devices
3716-BDVDB,Male,62,No,No,No,No,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,No,0,1,Offer E,Yes,38.66,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0.0,0,38.66,107.75999999999999,1,Churned,Yes,82,5795,Competitor,Competitor made better offer
5899-MQZZL,Female,25,Yes,No,No,No,0,United States,California,San Ysidro,92173,32.555828,-117.040073,28488,Q3,No,0,13,Offer D,Yes,6.03,Yes,Yes,Fiber Optic,48,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,75.0,999.45,0.0,0,78.39,1077.8400000000001,2,Churned,Yes,68,2189,Competitor,Competitor offered higher download speeds
6849-OYAMU,Male,56,No,No,Yes,No,0,United States,California,Indio,92201,33.713891,-116.237257,56307,Q3,Yes,1,19,None,Yes,43.95,No,Yes,Fiber Optic,20,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.0,1888.65,0.0,0,835.0500000000001,2723.7000000000003,2,Churned,Yes,71,2608,Competitor,Competitor offered more data
6038-GCYEC,Female,25,Yes,No,No,No,0,United States,California,Palm Desert,92211,33.762759,-116.324817,19702,Q3,No,0,24,Offer C,No,0.0,No,Yes,DSL,52,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,54.15,1240.25,0.0,0,0.0,1240.25,1,Churned,Yes,95,5153,Competitor,Competitor had better devices
1150-WFARN,Female,59,No,No,Yes,No,0,United States,California,Brawley,92227,33.03933,-115.191857,23394,Q3,Yes,1,67,None,Yes,32.15,Yes,Yes,Fiber Optic,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.75,7156.2,0.0,0,2154.0499999999997,9310.25,1,Churned,Yes,90,5516,Competitor,Competitor had better devices
3144-AUDBS,Female,59,No,No,Yes,No,0,United States,California,Calexico,92231,32.690654,-115.431225,27804,Q3,Yes,1,6,Offer E,Yes,6.94,No,Yes,DSL,28,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,270.8,0.0,0,41.64,312.44,1,Churned,Yes,86,5271,Competitor,Competitor had better devices
5616-PRTNT,Male,30,No,No,No,Yes,3,United States,California,Desert Center,92239,33.889605,-115.257009,964,Q3,No,0,20,None,Yes,22.78,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.4,374.5,0.0,0,455.6,830.1,2,Churned,Yes,86,3785,Attitude,Attitude of support person
6688-UZPWD,Female,36,No,No,Yes,No,0,United States,California,Palm Springs,92262,33.839989,-116.659215,24924,Q3,Yes,1,11,None,Yes,7.89,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.0,1145.35,0.0,0,86.78999999999999,1232.1399999999999,1,Churned,Yes,88,5750,Competitor,Competitor offered more data
